,province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,region,weather
96614,Can Tho,36,27,22,ESE,0.0,61,41,1011,2015-03-30,Nam,Nắng
96615,Can Tho,36,25,22,ESE,0.0,60,10,1014,2016-03-30,Nam,Nắng
96616,Can Tho,36,26,19,E,1.4,63,46,1012,2017-03-30,Nam,Nắng
96617,Can Tho,32,25,10,SE,0.0,69,41,1010,2018-03-30,Nam,Nắng
96618,Can Tho,38,27,8,SSE,0.0,59,23,1010,2019-03-30,Nam,Nắng
96619,Can Tho,36,23,8,SSE,0.2,67,42,1009,2020-03-30,Nam,Nắng
96620,Can Tho,37,25,10,S,0.0,60,25,1006,2021-03-30,Nam,Nắng
96621,Can Tho,34,25,7,SSE,0.3,66,34,1010,2009-03-23,Nam,Nắng
96622,Can Tho,34,25,11,SE,0.5,66,25,1008,2010-03-23,Nam,Nắng
96623,Can Tho,29,25,11,E,4.0,82,56,1010,2011-03-23,Nam,Mây
96624,Can Tho,35,26,5,SSE,8.8,71,30,1011,2012-03-23,Nam,Nắng
96625,Can Tho,36,26,11,SE,0.8,63,34,1009,2013-03-23,Nam,Nắng
96626,Can Tho,36,25,23,E,0.0,61,28,1011,2014-03-23,Nam,Nắng
96627,Can Tho,34,25,18,ESE,1.9,63,31,1011,2015-03-23,Nam,Nắng
96628,Can Tho,38,26,13,SSE,0.0,57,14,1010,2016-03-23,Nam,Nắng
96629,Can Tho,35,25,14,ESE,0.0,67,17,1010,2017-03-23,Nam,Nắng
96630,Can Tho,34,25,17,ESE,0.1,59,37,1010,2018-03-23,Nam,Nắng
96631,Can Tho,35,28,9,SE,0.3,62,39,1010,2019-03-23,Nam,Nắng
96632,Can Tho,37,24,11,ESE,0.2,66,38,1010,2020-03-23,Nam,Nắng
96633,Can Tho,37,26,14,E,0.1,55,35,1009,2021-03-23,Nam,Nắng
96634,Can Tho,32,26,12,ESE,7.9,73,32,1012,2009-03-14,Nam,Nắng
96635,Can Tho,36,25,12,SE,0.0,60,20,1011,2010-03-14,Nam,Nắng
96636,Can Tho,36,24,18,ESE,0.0,66,12,1008,2011-03-14,Nam,Nắng
96637,Can Tho,36,26,16,ESE,0.0,59,13,1010,2012-03-14,Nam,Nắng
96638,Can Tho,36,25,14,ESE,0.1,66,24,1012,2013-03-14,Nam,Nắng
96639,Can Tho,36,25,18,ESE,1.2,69,41,1012,2014-03-14,Nam,Nắng
96640,Can Tho,35,25,14,ESE,0.4,64,54,1011,2015-03-14,Nam,Nắng
96641,Can Tho,37,26,13,SE,0.0,63,15,1012,2016-03-14,Nam,Nắng
96642,Can Tho,35,26,9,S,3.6,60,36,1011,2017-03-14,Nam,Nắng
96643,Can Tho,33,25,11,SE,0.0,69,55,1011,2018-03-14,Nam,Nắng
96644,Can Tho,36,26,11,ESE,0.1,60,36,1014,2019-03-14,Nam,Nắng
96645,Can Tho,37,24,15,ESE,0.0,65,35,1011,2020-03-14,Nam,Nắng
96646,Can Tho,35,23,10,ESE,0.0,61,19,1010,2021-03-14,Nam,Nắng
96647,Can Tho,33,26,13,E,12.7,72,28,1009,2009-03-31,Nam,Nắng
96648,Can Tho,32,26,8,SE,7.4,78,50,1011,2010-03-31,Nam,Nắng
96649,Can Tho,36,24,10,SSW,0.7,61,48,1009,2011-03-31,Nam,Nắng
96650,Can Tho,33,26,10,SW,13.3,75,43,1009,2012-03-31,Nam,Nắng
96651,Can Tho,36,28,10,SE,8.1,66,25,1009,2013-03-31,Nam,Nắng
96652,Can Tho,37,26,10,SE,0.0,63,16,1008,2014-03-31,Nam,Nắng
96653,Can Tho,36,26,16,ESE,0.6,62,53,1011,2015-03-31,Nam,Nắng
96654,Can Tho,36,26,18,ESE,0.0,61,39,1012,2016-03-31,Nam,Nắng
96655,Can Tho,34,26,15,ESE,8.8,67,39,1012,2017-03-31,Nam,Nắng
96656,Can Tho,33,25,14,ESE,0.0,64,43,1010,2018-03-31,Nam,Nắng
96657,Can Tho,37,27,11,SE,0.0,58,31,1011,2019-03-31,Nam,Nắng
96658,Can Tho,37,24,9,SE,0.0,67,31,1010,2020-03-31,Nam,Nắng
96659,Can Tho,38,26,11,S,0.0,55,18,1005,2021-03-31,Nam,Nắng
96660,Can Tho,31,25,12,E,7.9,78,43,1009,2009-04-01,Nam,Nắng
96661,Can Tho,32,25,10,SE,5.8,78,40,1011,2010-04-01,Nam,Nắng
96662,Can Tho,38,25,6,SW,1.4,64,40,1008,2011-04-01,Nam,Nắng
96663,Can Tho,28,24,15,WSW,5.8,81,66,1009,2012-04-01,Nam,Mây
96664,Can Tho,37,27,15,ESE,4.4,64,32,1009,2013-04-01,Nam,Nắng
96665,Can Tho,37,26,9,SSE,1.3,62,22,1008,2014-04-01,Nam,Nắng
96666,Can Tho,37,27,13,SE,0.0,60,38,1010,2015-04-01,Nam,Nắng
96667,Can Tho,37,25,19,ESE,0.0,62,27,1011,2016-04-01,Nam,Nắng
96668,Can Tho,35,26,12,E,6.8,70,45,1011,2017-04-01,Nam,Nắng
96669,Can Tho,32,25,12,ESE,0.0,61,38,1010,2018-04-01,Nam,Nắng
96670,Can Tho,34,27,11,ESE,0.0,61,28,1012,2019-04-01,Nam,Nắng
96671,Can Tho,36,25,11,SE,0.2,66,50,1010,2020-04-01,Nam,Nắng
96672,Can Tho,38,26,11,SSW,0.0,52,25,1005,2021-04-01,Nam,Nắng
96673,Can Tho,32,25,12,E,10.7,79,44,1009,2009-04-02,Nam,Nắng
96674,Can Tho,34,25,9,SE,5.0,76,29,1011,2010-04-02,Nam,Nắng
96675,Can Tho,34,26,6,SSW,9.3,74,57,1009,2011-04-02,Nam,Nắng
96676,Can Tho,32,24,9,W,8.7,74,56,1011,2012-04-02,Nam,Nắng
96677,Can Tho,37,27,15,ESE,0.5,64,46,1009,2013-04-02,Nam,Nắng
96678,Can Tho,37,27,9,SSE,0.0,59,14,1008,2014-04-02,Nam,Nắng
96679,Can Tho,38,27,8,SSW,0.0,57,28,1008,2015-04-02,Nam,Nắng
96680,Can Tho,37,25,17,ESE,0.0,62,34,1011,2016-04-02,Nam,Nắng
96681,Can Tho,34,26,11,ENE,1.8,66,52,1011,2017-04-02,Nam,Nắng
96682,Can Tho,33,24,11,ESE,0.0,61,37,1010,2018-04-02,Nam,Nắng
96683,Can Tho,37,25,14,ESE,0.0,57,8,1012,2019-04-02,Nam,Nắng
96684,Can Tho,36,25,15,ESE,0.0,64,31,1010,2020-04-02,Nam,Nắng
96685,Can Tho,35,26,9,SSW,2.2,62,62,1006,2021-04-02,Nam,Nắng
96686,Can Tho,35,26,8,S,4.1,67,31,1011,2009-03-24,Nam,Nắng
96687,Can Tho,35,25,7,SE,0.0,63,39,1008,2010-03-24,Nam,Nắng
96688,Can Tho,33,24,14,ENE,4.9,77,59,1009,2011-03-24,Nam,Nắng
96689,Can Tho,33,26,8,SE,21.0,73,38,1011,2012-03-24,Nam,Nắng
96690,Can Tho,38,26,8,SSE,5.9,61,35,1008,2013-03-24,Nam,Nắng
96691,Can Tho,26,25,19,ESE,0.0,74,19,1012,2014-03-24,Nam,Gió
96692,Can Tho,36,25,22,ESE,0.9,60,37,1012,2015-03-24,Nam,Nắng
96693,Can Tho,37,26,16,SE,0.0,57,14,1012,2016-03-24,Nam,Nắng
96694,Can Tho,34,25,14,ESE,0.1,68,27,1011,2017-03-24,Nam,Nắng
96695,Can Tho,35,25,16,E,0.0,56,13,1011,2018-03-24,Nam,Nắng
96696,Can Tho,36,27,15,ESE,0.1,63,31,1010,2019-03-24,Nam,Nắng
96697,Can Tho,36,23,11,SE,0.0,67,34,1009,2020-03-24,Nam,Nắng
96698,Can Tho,35,28,21,E,0.1,55,44,1009,2021-03-24,Nam,Nắng
96699,Can Tho,33,25,11,E,7.5,81,35,1009,2009-04-03,Nam,Nắng
96700,Can Tho,35,26,13,ESE,0.0,66,25,1011,2010-04-03,Nam,Nắng
96701,Can Tho,32,25,6,SW,8.1,79,64,1009,2011-04-03,Nam,Nắng
96702,Can Tho,32,25,13,ESE,20.6,79,35,1013,2012-04-03,Nam,Nắng
96703,Can Tho,36,28,11,ESE,19.7,68,37,1008,2013-04-03,Nam,Nắng
96704,Can Tho,36,27,11,SE,1.2,62,24,1009,2014-04-03,Nam,Nắng
96705,Can Tho,38,28,11,SSW,1.4,57,27,1007,2015-04-03,Nam,Nắng
96706,Can Tho,37,26,17,ESE,0.0,63,40,1012,2016-04-03,Nam,Nắng
96707,Can Tho,33,26,17,E,2.4,66,62,1012,2017-04-03,Nam,Nắng
96708,Can Tho,33,24,12,SE,0.0,64,37,1010,2018-04-03,Nam,Nắng
96709,Can Tho,34,26,9,ESE,6.0,66,39,1012,2019-04-03,Nam,Nắng
96710,Can Tho,38,25,17,ESE,0.0,62,24,1010,2020-04-03,Nam,Nắng
96711,Can Tho,37,27,7,SSE,5.7,66,43,1007,2021-04-03,Nam,Nắng
96712,Can Tho,34,25,7,ESE,6.2,71,29,1011,2009-03-28,Nam,Nắng
96713,Can Tho,34,25,11,ENE,2.7,67,45,1011,2010-03-28,Nam,Nắng
96714,Can Tho,33,24,11,ENE,2.6,68,52,1009,2011-03-28,Nam,Nắng
96715,Can Tho,35,26,6,SSW,2.1,66,27,1011,2012-03-28,Nam,Nắng
96716,Can Tho,36,27,12,SE,0.8,61,30,1009,2013-03-28,Nam,Nắng
96717,Can Tho,35,26,11,SE,7.9,67,44,1009,2014-03-28,Nam,Nắng
96718,Can Tho,37,26,26,E,0.1,59,17,1011,2015-03-28,Nam,Nắng
96719,Can Tho,36,26,29,E,0.0,54,15,1014,2016-03-28,Nam,Nắng
96720,Can Tho,35,26,19,E,0.1,61,31,1012,2017-03-28,Nam,Nắng
96721,Can Tho,33,25,14,SE,0.0,63,37,1011,2018-03-28,Nam,Nắng
96722,Can Tho,35,26,11,ESE,0.0,64,29,1011,2019-03-28,Nam,Nắng
96723,Can Tho,35,24,9,SSE,0.1,67,54,1009,2020-03-28,Nam,Nắng
96724,Can Tho,35,26,16,ESE,0.0,65,50,1007,2021-03-28,Nam,Nắng
96725,Can Tho,33,26,10,E,7.3,80,33,1010,2009-04-05,Nam,Nắng
96726,Can Tho,35,26,10,ESE,0.0,66,32,1010,2010-04-05,Nam,Nắng
96727,Can Tho,35,24,8,SE,2.8,70,28,1011,2011-04-05,Nam,Nắng
96728,Can Tho,34,25,11,ESE,0.0,71,17,1011,2012-04-05,Nam,Nắng
96729,Can Tho,35,28,10,SSW,7.3,71,28,1006,2013-04-05,Nam,Nắng
96730,Can Tho,36,27,13,ESE,1.2,63,43,1011,2014-04-05,Nam,Nắng
96731,Can Tho,37,27,13,SSE,0.0,58,24,1008,2015-04-05,Nam,Nắng
96732,Can Tho,37,26,13,SE,0.0,59,29,1011,2016-04-05,Nam,Nắng
96733,Can Tho,34,25,19,ESE,8.8,69,44,1010,2017-04-05,Nam,Nắng
96734,Can Tho,32,24,10,ESE,0.1,70,50,1009,2018-04-05,Nam,Nắng
96735,Can Tho,34,26,9,ESE,0.4,64,38,1012,2019-04-05,Nam,Nắng
96736,Can Tho,37,25,18,ESE,0.0,60,18,1010,2020-04-05,Nam,Nắng
96737,Can Tho,34,25,14,ESE,4.7,65,52,1009,2021-04-05,Nam,Nắng
96738,Can Tho,37,25,4,S,0.3,65,22,1010,2009-03-29,Nam,Nắng
96739,Can Tho,35,26,13,E,8.3,68,58,1011,2010-03-29,Nam,Nắng
96740,Can Tho,35,23,12,NE,0.5,65,41,1009,2011-03-29,Nam,Nắng
96741,Can Tho,36,26,11,W,0.3,63,21,1010,2012-03-29,Nam,Nắng
96742,Can Tho,37,27,9,SSE,0.0,60,22,1009,2013-03-29,Nam,Nắng
96743,Can Tho,36,26,11,SE,6.5,63,25,1009,2014-03-29,Nam,Nắng
96744,Can Tho,37,26,25,ESE,0.0,60,28,1011,2015-03-29,Nam,Nắng
96745,Can Tho,36,25,26,ESE,0.0,58,16,1014,2016-03-29,Nam,Nắng
96746,Can Tho,35,26,18,ESE,4.4,66,44,1012,2017-03-29,Nam,Nắng
96747,Can Tho,34,24,12,SE,0.0,63,31,1011,2018-03-29,Nam,Nắng
96748,Can Tho,35,26,7,SSE,0.1,62,35,1010,2019-03-29,Nam,Nắng
96749,Can Tho,37,24,12,ESE,0.0,63,27,1009,2020-03-29,Nam,Nắng
96750,Can Tho,38,25,12,SE,0.0,62,24,1007,2021-03-29,Nam,Nắng
96751,Can Tho,33,25,9,E,5.5,78,30,1010,2009-04-04,Nam,Nắng
96752,Can Tho,35,26,12,ESE,0.2,67,27,1011,2010-04-04,Nam,Nắng
96753,Can Tho,33,24,8,SSE,2.0,78,39,1010,2011-04-04,Nam,Nắng
96754,Can Tho,33,25,14,ESE,1.2,75,15,1013,2012-04-04,Nam,Nắng
96755,Can Tho,34,28,9,SSE,23.9,73,37,1007,2013-04-04,Nam,Nắng
96756,Can Tho,35,27,12,ESE,3.2,65,32,1010,2014-04-04,Nam,Nắng
96757,Can Tho,37,27,15,SSE,3.1,62,36,1007,2015-04-04,Nam,Nắng
96758,Can Tho,37,26,12,SE,0.0,59,36,1011,2016-04-04,Nam,Nắng
96759,Can Tho,34,25,21,E,0.0,65,33,1011,2017-04-04,Nam,Nắng
96760,Can Tho,32,24,12,ESE,0.0,64,43,1010,2018-04-04,Nam,Nắng
96761,Can Tho,32,26,9,ESE,8.8,71,39,1012,2019-04-04,Nam,Nắng
96762,Can Tho,37,26,17,E,0.2,62,38,1010,2020-04-04,Nam,Nắng
96763,Can Tho,35,27,14,ESE,1.2,62,44,1007,2021-04-04,Nam,Nắng
96764,Can Tho,32,26,13,ESE,12.3,78,29,1008,2009-04-10,Nam,Nắng
96765,Can Tho,38,27,7,SSE,0.1,52,32,1009,2010-04-10,Nam,Nắng
96766,Can Tho,35,24,16,ESE,0.0,64,38,1012,2011-04-10,Nam,Nắng
96767,Can Tho,35,26,17,ESE,0.6,66,23,1010,2012-04-10,Nam,Nắng
96768,Can Tho,33,27,14,ESE,0.6,71,35,1008,2013-04-10,Nam,Nắng
96769,Can Tho,34,26,9,SE,7.4,68,40,1010,2014-04-10,Nam,Nắng
96770,Can Tho,37,27,20,ESE,0.0,58,37,1010,2015-04-10,Nam,Nắng
96771,Can Tho,40,27,11,S,0.0,53,5,1010,2016-04-10,Nam,Nắng
96772,Can Tho,35,26,11,SE,9.0,70,32,1009,2017-04-10,Nam,Nắng
96773,Can Tho,35,26,18,ESE,0.0,61,29,1010,2018-04-10,Nam,Nắng
96774,Can Tho,38,28,9,SE,0.0,57,16,1009,2019-04-10,Nam,Nắng
96775,Can Tho,33,26,15,ESE,1.9,68,49,1012,2020-04-10,Nam,Nắng
96776,Can Tho,34,26,16,ESE,3.7,65,55,1010,2021-04-10,Nam,Nắng
96777,Can Tho,32,25,16,ESE,3.7,75,35,1009,2009-04-09,Nam,Nắng
96778,Can Tho,38,26,8,SE,0.0,60,23,1010,2010-04-09,Nam,Nắng
96779,Can Tho,36,24,14,E,0.6,66,39,1011,2011-04-09,Nam,Nắng
96780,Can Tho,35,26,19,ESE,0.2,66,13,1010,2012-04-09,Nam,Nắng
96781,Can Tho,35,27,9,ESE,2.6,68,25,1008,2013-04-09,Nam,Nắng
96782,Can Tho,36,26,7,SE,5.4,67,31,1010,2014-04-09,Nam,Nắng
96783,Can Tho,37,28,21,ESE,0.3,59,42,1010,2015-04-09,Nam,Nắng
96784,Can Tho,38,26,14,SE,0.0,57,25,1010,2016-04-09,Nam,Nắng
96785,Can Tho,35,26,15,ESE,11.7,70,24,1009,2017-04-09,Nam,Nắng
96786,Can Tho,36,25,18,E,0.0,54,14,1011,2018-04-09,Nam,Nắng
96787,Can Tho,38,27,10,SE,0.0,55,8,1010,2019-04-09,Nam,Nắng
96788,Can Tho,33,25,10,ESE,15.7,74,68,1011,2020-04-09,Nam,Nắng
96789,Can Tho,33,26,7,SE,2.4,72,45,1009,2021-04-09,Nam,Nắng
96790,Can Tho,31,25,12,E,4.7,81,51,1009,2009-04-07,Nam,Nắng
96791,Can Tho,37,27,10,ESE,0.0,58,10,1012,2010-04-07,Nam,Nắng
96792,Can Tho,35,24,13,ESE,0.2,69,29,1011,2011-04-07,Nam,Nắng
96793,Can Tho,34,25,13,ESE,0.0,68,9,1010,2012-04-07,Nam,Nắng
96794,Can Tho,36,28,9,SSW,7.3,70,19,1005,2013-04-07,Nam,Nắng
96795,Can Tho,35,27,7,SSE,9.4,66,45,1012,2014-04-07,Nam,Nắng
96796,Can Tho,37,27,15,ESE,0.0,57,24,1009,2015-04-07,Nam,Nắng
96797,Can Tho,38,26,14,SE,0.0,58,18,1011,2016-04-07,Nam,Nắng
96798,Can Tho,35,26,19,ESE,0.7,69,36,1009,2017-04-07,Nam,Nắng
96799,Can Tho,35,26,21,ESE,0.6,59,29,1011,2018-04-07,Nam,Nắng
96800,Can Tho,34,27,11,ESE,0.1,65,37,1011,2019-04-07,Nam,Nắng
96801,Can Tho,36,25,8,ESE,1.3,67,53,1010,2020-04-07,Nam,Nắng
96802,Can Tho,34,26,11,ESE,0.1,62,48,1010,2021-04-07,Nam,Nắng
96803,Can Tho,33,26,11,E,5.4,75,26,1009,2009-04-11,Nam,Nắng
96804,Can Tho,38,27,9,SSE,0.0,53,15,1008,2010-04-11,Nam,Nắng
96805,Can Tho,36,24,12,ESE,0.0,66,28,1010,2011-04-11,Nam,Nắng
96806,Can Tho,34,26,13,ESE,6.3,68,33,1009,2012-04-11,Nam,Nắng
96807,Can Tho,31,27,11,ESE,0.9,76,48,1008,2013-04-11,Nam,Nắng
96808,Can Tho,35,26,7,SE,8.7,67,34,1010,2014-04-11,Nam,Nắng
96809,Can Tho,35,27,19,ESE,0.7,61,53,1011,2015-04-11,Nam,Nắng
96810,Can Tho,38,28,14,SW,0.0,55,20,1008,2016-04-11,Nam,Nắng
96811,Can Tho,37,26,8,S,0.0,66,21,1008,2017-04-11,Nam,Nắng
96812,Can Tho,36,26,17,ESE,0.0,65,29,1009,2018-04-11,Nam,Nắng
96813,Can Tho,36,28,7,SSE,2.5,62,39,1009,2019-04-11,Nam,Nắng
96814,Can Tho,34,26,13,ESE,0.0,63,48,1011,2020-04-11,Nam,Nắng
96815,Can Tho,34,26,20,ESE,0.0,63,55,1011,2021-04-11,Nam,Nắng
96816,Can Tho,32,26,6,SSW,7.1,82,27,1007,2009-04-14,Nam,Nắng
96817,Can Tho,37,26,11,SE,0.0,60,26,1010,2010-04-14,Nam,Nắng
96818,Can Tho,36,24,14,ESE,0.0,64,19,1009,2011-04-14,Nam,Nắng
96819,Can Tho,33,26,13,ESE,15.2,73,41,1009,2012-04-14,Nam,Nắng
96820,Can Tho,35,27,17,ESE,0.1,67,37,1010,2013-04-14,Nam,Nắng
96821,Can Tho,35,27,10,SE,0.2,63,21,1010,2014-04-14,Nam,Nắng
96822,Can Tho,35,25,12,SE,0.5,67,57,1009,2015-04-14,Nam,Nắng
96823,Can Tho,35,25,12,SE,0.5,67,55,1009,2016-04-14,Nam,Nắng
96824,Can Tho,36,26,18,ESE,0.0,62,11,1011,2017-04-14,Nam,Nắng
96825,Can Tho,36,27,11,ESE,0.0,65,47,1008,2018-04-14,Nam,Nắng
96826,Can Tho,38,29,10,SSE,0.0,53,10,1010,2019-04-14,Nam,Nắng
96827,Can Tho,33,25,14,E,0.2,71,49,1011,2020-04-14,Nam,Nắng
96828,Can Tho,33,26,9,S,2.5,71,56,1010,2021-04-14,Nam,Nắng
96829,Can Tho,31,25,15,ESE,3.4,76,49,1009,2009-04-08,Nam,Nắng
96830,Can Tho,36,27,10,SE,0.0,58,12,1012,2010-04-08,Nam,Nắng
96831,Can Tho,36,24,14,ESE,0.0,67,36,1011,2011-04-08,Nam,Nắng
96832,Can Tho,34,25,15,E,1.9,68,27,1010,2012-04-08,Nam,Nắng
96833,Can Tho,34,27,10,SE,3.1,70,31,1008,2013-04-08,Nam,Nắng
96834,Can Tho,34,27,9,SSE,7.7,67,27,1012,2014-04-08,Nam,Nắng
96835,Can Tho,37,26,23,ESE,0.0,58,8,1010,2015-04-08,Nam,Nắng
96836,Can Tho,37,26,13,SE,0.0,62,45,1010,2016-04-08,Nam,Nắng
96837,Can Tho,36,26,18,ESE,13.7,69,37,1010,2017-04-08,Nam,Nắng
96838,Can Tho,33,26,15,E,0.1,58,54,1011,2018-04-08,Nam,Nắng
96839,Can Tho,37,27,10,SE,0.0,58,13,1010,2019-04-08,Nam,Nắng
96840,Can Tho,34,24,11,SE,1.0,69,47,1010,2020-04-08,Nam,Nắng
96841,Can Tho,34,26,7,SE,0.7,62,48,1009,2021-04-08,Nam,Nắng
96842,Can Tho,31,26,6,SE,10.3,86,37,1007,2009-04-13,Nam,Nắng
96843,Can Tho,37,27,7,SSE,0.1,58,17,1009,2010-04-13,Nam,Nắng
96844,Can Tho,35,24,17,ESE,0.0,64,18,1011,2011-04-13,Nam,Nắng
96845,Can Tho,34,26,12,ESE,13.2,73,32,1009,2012-04-13,Nam,Nắng
96846,Can Tho,32,26,18,E,3.1,69,59,1010,2013-04-13,Nam,Nắng
96847,Can Tho,34,26,8,SSE,6.6,65,28,1010,2014-04-13,Nam,Nắng
96848,Can Tho,28,27,11,SE,0.1,72,39,1013,2015-04-13,Nam,Gió
96849,Can Tho,34,27,12,SE,0.5,65,49,1010,2016-04-13,Nam,Nắng
96850,Can Tho,36,26,11,SE,0.2,64,21,1011,2017-04-13,Nam,Nắng
96851,Can Tho,38,27,12,ESE,0.0,61,30,1009,2018-04-13,Nam,Nắng
96852,Can Tho,37,28,9,SSE,0.0,58,23,1010,2019-04-13,Nam,Nắng
96853,Can Tho,31,26,14,ESE,10.1,75,42,1011,2020-04-13,Nam,Nắng
96854,Can Tho,33,27,11,SE,2.8,66,69,1011,2021-04-13,Nam,Nắng
96855,Can Tho,32,26,7,E,5.7,80,35,1009,2009-04-12,Nam,Nắng
96856,Can Tho,33,27,8,SSE,0.0,64,34,1009,2010-04-12,Nam,Nắng
96857,Can Tho,34,25,17,ESE,0.5,66,30,1010,2011-04-12,Nam,Nắng
96858,Can Tho,34,26,11,SE,14.4,71,22,1008,2012-04-12,Nam,Nắng
96859,Can Tho,33,26,14,E,0.3,71,52,1008,2013-04-12,Nam,Nắng
96860,Can Tho,35,26,8,SSE,8.5,66,31,1010,2014-04-12,Nam,Nắng
96861,Can Tho,34,27,12,E,9.1,62,58,1012,2015-04-12,Nam,Nắng
96862,Can Tho,40,28,15,SW,0.1,55,13,1008,2016-04-12,Nam,Nắng
96863,Can Tho,37,27,9,S,0.7,64,16,1009,2017-04-12,Nam,Nắng
96864,Can Tho,38,27,14,ESE,0.0,60,41,1009,2018-04-12,Nam,Nắng
96865,Can Tho,35,28,7,SSE,2.6,64,50,1009,2019-04-12,Nam,Nắng
96866,Can Tho,35,25,10,ESE,0.7,66,31,1011,2020-04-12,Nam,Nắng
96867,Can Tho,33,26,15,ESE,3.5,66,68,1011,2021-04-12,Nam,Nắng
96868,Can Tho,32,26,4,SSW,4.4,81,31,1009,2009-04-15,Nam,Nắng
96869,Can Tho,39,27,11,ESE,0.0,59,13,1010,2010-04-15,Nam,Nắng
96870,Can Tho,34,24,12,SE,8.8,73,50,1009,2011-04-15,Nam,Nắng
96871,Can Tho,34,26,12,SE,8.7,72,24,1009,2012-04-15,Nam,Nắng
96872,Can Tho,36,27,15,ESE,3.8,66,18,1008,2013-04-15,Nam,Nắng
96873,Can Tho,35,27,8,SE,3.8,64,20,1010,2014-04-15,Nam,Nắng
96874,Can Tho,34,26,10,SE,0.8,70,61,1009,2015-04-15,Nam,Nắng
96875,Can Tho,34,26,10,SE,0.8,70,64,1009,2016-04-15,Nam,Nắng
96876,Can Tho,37,25,16,ESE,0.0,63,22,1010,2017-04-15,Nam,Nắng
96877,Can Tho,34,27,10,ESE,0.0,66,44,1009,2018-04-15,Nam,Nắng
96878,Can Tho,39,29,9,SE,0.0,51,12,1010,2019-04-15,Nam,Nắng
96879,Can Tho,34,26,15,ESE,1.7,66,47,1011,2020-04-15,Nam,Nắng
96880,Can Tho,34,26,7,SSW,0.6,66,37,1010,2021-04-15,Nam,Nắng
96881,Can Tho,32,26,8,SW,5.2,82,28,1008,2009-04-16,Nam,Nắng
96882,Can Tho,35,26,13,ESE,7.6,69,29,1011,2010-04-16,Nam,Nắng
96883,Can Tho,34,24,11,SE,1.5,73,25,1010,2011-04-16,Nam,Nắng
96884,Can Tho,35,26,8,SE,16.4,72,18,1008,2012-04-16,Nam,Nắng
96885,Can Tho,35,27,10,SE,4.5,67,28,1007,2013-04-16,Nam,Nắng
96886,Can Tho,34,27,8,SE,4.5,65,24,1009,2014-04-16,Nam,Nắng
96887,Can Tho,35,27,16,SE,1.0,62,57,1012,2015-04-16,Nam,Nắng
96888,Can Tho,34,26,11,SSE,1.0,70,71,1009,2016-04-16,Nam,Nắng
96889,Can Tho,37,25,16,ESE,0.0,63,25,1010,2017-04-16,Nam,Nắng
96890,Can Tho,36,27,17,ESE,0.2,62,35,1010,2018-04-16,Nam,Nắng
96891,Can Tho,35,29,9,SE,3.1,59,29,1010,2019-04-16,Nam,Nắng
96892,Can Tho,32,27,11,ESE,19.5,75,68,1010,2020-04-16,Nam,Nắng
96893,Can Tho,34,25,9,SSW,6.8,70,58,1010,2021-04-16,Nam,Nắng
96894,Can Tho,33,26,15,WSW,3.4,78,16,1009,2009-04-18,Nam,Nắng
96895,Can Tho,37,26,9,ESE,1.9,66,33,1011,2010-04-18,Nam,Nắng
96896,Can Tho,36,25,10,SW,2.9,70,31,1008,2011-04-18,Nam,Nắng
96897,Can Tho,36,26,10,SSE,4.6,68,14,1007,2012-04-18,Nam,Nắng
96898,Can Tho,36,27,15,WSW,0.3,65,30,1006,2013-04-18,Nam,Nắng
96899,Can Tho,35,26,8,SE,4.2,67,31,1010,2014-04-18,Nam,Nắng
96900,Can Tho,36,26,12,SSE,0.0,60,30,1010,2015-04-18,Nam,Nắng
96901,Can Tho,35,26,10,S,0.5,68,57,1009,2016-04-18,Nam,Nắng
96902,Can Tho,36,27,7,SSW,6.6,64,27,1010,2017-04-18,Nam,Nắng
96903,Can Tho,34,27,9,ESE,0.5,61,49,1010,2018-04-18,Nam,Nắng
96904,Can Tho,35,28,8,SSE,0.5,64,61,1009,2019-04-18,Nam,Nắng
96905,Can Tho,36,26,11,ESE,0.0,66,25,1011,2020-04-18,Nam,Nắng
96906,Can Tho,33,25,9,S,4.0,70,59,1010,2021-04-18,Nam,Nắng
96907,Can Tho,34,26,11,WSW,0.9,77,17,1007,2009-04-17,Nam,Nắng
96908,Can Tho,32,26,13,ESE,5.6,71,28,1012,2010-04-17,Nam,Nắng
96909,Can Tho,35,24,7,S,3.8,72,41,1009,2011-04-17,Nam,Nắng
96910,Can Tho,35,26,9,SE,6.4,71,24,1007,2012-04-17,Nam,Nắng
96911,Can Tho,35,27,13,S,11.0,68,25,1006,2013-04-17,Nam,Nắng
96912,Can Tho,35,26,8,SSE,9.5,66,25,1009,2014-04-17,Nam,Nắng
96913,Can Tho,35,28,17,SE,0.2,60,40,1011,2015-04-17,Nam,Nắng
96914,Can Tho,34,26,11,SSE,1.1,69,57,1009,2016-04-17,Nam,Nắng
96915,Can Tho,36,26,10,SE,0.0,64,45,1010,2017-04-17,Nam,Nắng
96916,Can Tho,36,27,16,ESE,0.9,59,37,1011,2018-04-17,Nam,Nắng
96917,Can Tho,35,28,6,SSE,0.2,63,52,1010,2019-04-17,Nam,Nắng
96918,Can Tho,33,27,13,ESE,2.2,71,76,1010,2020-04-17,Nam,Nắng
96919,Can Tho,32,25,7,S,4.8,73,70,1011,2021-04-17,Nam,Nắng
96920,Can Tho,33,27,16,WSW,4.3,81,24,1009,2009-04-19,Nam,Nắng
