,province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,region,weather
128477,Phan Thiet,33,25,18,ENE,0.0,64,14,1010,2009-03-30,Trung,Nắng
128478,Phan Thiet,31,25,16,ENE,0.0,67,27,1012,2010-03-30,Trung,Nắng
128479,Phan Thiet,31,23,13,E,0.1,62,41,1010,2011-03-30,Trung,Nắng
128480,Phan Thiet,32,25,6,SW,4.2,75,70,1009,2012-03-30,Trung,Nắng
128481,Phan Thiet,34,24,11,E,0.0,75,17,1009,2013-03-30,Trung,Nắng
128482,Phan Thiet,33,24,8,ESE,0.0,78,18,1009,2014-03-30,Trung,Nắng
128483,Phan Thiet,33,23,15,ENE,0.0,68,5,1011,2015-03-30,Trung,Nắng
128484,Phan Thiet,32,21,15,ENE,0.0,64,1,1015,2016-03-30,Trung,Nắng
128485,Phan Thiet,33,24,17,ENE,0.0,65,24,1013,2017-03-30,Trung,Nắng
128486,Phan Thiet,31,23,14,E,1.0,76,40,1011,2018-03-30,Trung,Nắng
128487,Phan Thiet,33,25,9,SSE,0.8,75,24,1011,2019-03-30,Trung,Nắng
128488,Phan Thiet,32,23,15,ENE,0.0,73,13,1010,2020-03-30,Trung,Nắng
128489,Phan Thiet,32,23,11,SE,0.2,74,36,1007,2021-03-30,Trung,Nắng
128490,Phan Thiet,32,26,22,ENE,0.9,68,43,1010,2009-04-01,Trung,Nắng
128491,Phan Thiet,32,25,13,E,0.8,71,21,1012,2010-04-01,Trung,Nắng
128492,Phan Thiet,31,24,10,ENE,0.3,69,40,1009,2011-04-01,Trung,Nắng
128493,Phan Thiet,24,24,23,E,118.8,93,96,1009,2012-04-01,Trung,Mây
128494,Phan Thiet,34,25,15,ENE,0.0,71,12,1010,2013-04-01,Trung,Nắng
128495,Phan Thiet,33,23,6,SSE,0.0,77,12,1009,2014-04-01,Trung,Nắng
128496,Phan Thiet,33,23,10,E,0.0,73,6,1011,2015-04-01,Trung,Nắng
128497,Phan Thiet,32,22,13,ENE,0.0,71,3,1012,2016-04-01,Trung,Nắng
128498,Phan Thiet,33,24,14,ENE,0.0,70,26,1012,2017-04-01,Trung,Nắng
128499,Phan Thiet,32,23,17,ENE,0.0,63,10,1011,2018-04-01,Trung,Nắng
128500,Phan Thiet,33,24,18,ENE,0.2,71,9,1013,2019-04-01,Trung,Nắng
128501,Phan Thiet,31,24,20,ENE,0.0,73,14,1010,2020-04-01,Trung,Nắng
128502,Phan Thiet,32,25,9,SW,0.0,74,40,1007,2021-04-01,Trung,Nắng
128503,Phan Thiet,32,26,19,ENE,0.6,68,42,1010,2009-04-02,Trung,Nắng
128504,Phan Thiet,33,25,14,E,0.0,69,8,1011,2010-04-02,Trung,Nắng
128505,Phan Thiet,29,24,8,ENE,2.2,74,52,1010,2011-04-02,Trung,Gió
128506,Phan Thiet,28,24,9,ESE,27.1,86,74,1012,2012-04-02,Trung,Mây
128507,Phan Thiet,34,25,15,ENE,0.0,70,13,1010,2013-04-02,Trung,Nắng
128508,Phan Thiet,33,23,7,ESE,0.0,76,12,1009,2014-04-02,Trung,Nắng
128509,Phan Thiet,34,23,6,SSE,0.0,74,24,1009,2015-04-02,Trung,Nắng
128510,Phan Thiet,33,22,13,E,0.0,71,2,1012,2016-04-02,Trung,Nắng
128511,Phan Thiet,33,23,14,ENE,0.6,66,24,1012,2017-04-02,Trung,Nắng
128512,Phan Thiet,31,22,16,ENE,0.0,65,8,1011,2018-04-02,Trung,Nắng
128513,Phan Thiet,33,23,16,ENE,0.0,68,7,1012,2019-04-02,Trung,Nắng
128514,Phan Thiet,32,23,25,ENE,0.0,71,2,1011,2020-04-02,Trung,Nắng
128515,Phan Thiet,31,25,9,SSW,3.0,75,55,1007,2021-04-02,Trung,Nắng
128516,Phan Thiet,33,26,18,ENE,0.0,67,11,1011,2009-04-04,Trung,Nắng
128517,Phan Thiet,33,25,14,ENE,0.0,68,13,1012,2010-04-04,Trung,Nắng
128518,Phan Thiet,31,22,10,ENE,0.1,74,28,1011,2011-04-04,Trung,Nắng
128519,Phan Thiet,31,23,11,E,0.0,79,9,1013,2012-04-04,Trung,Nắng
128520,Phan Thiet,33,25,9,SE,3.5,75,27,1007,2013-04-04,Trung,Nắng
128521,Phan Thiet,33,24,13,E,0.0,75,29,1011,2014-04-04,Trung,Nắng
128522,Phan Thiet,33,24,7,SE,0.1,76,46,1008,2015-04-04,Trung,Nắng
128523,Phan Thiet,33,23,8,E,0.0,73,11,1012,2016-04-04,Trung,Nắng
128524,Phan Thiet,33,23,17,ENE,0.0,65,39,1012,2017-04-04,Trung,Nắng
128525,Phan Thiet,31,23,15,E,0.0,72,19,1010,2018-04-04,Trung,Nắng
128526,Phan Thiet,32,25,15,ENE,0.3,70,21,1013,2019-04-04,Trung,Nắng
128527,Phan Thiet,33,24,25,ENE,0.0,70,5,1011,2020-04-04,Trung,Nắng
128528,Phan Thiet,32,23,19,ENE,0.0,71,10,1008,2021-04-04,Trung,Nắng
128529,Phan Thiet,32,24,15,ENE,0.1,69,26,1010,2009-03-19,Trung,Nắng
128530,Phan Thiet,31,24,19,ENE,0.0,63,15,1012,2010-03-19,Trung,Nắng
128531,Phan Thiet,32,24,14,ENE,1.9,70,24,1009,2011-03-19,Trung,Nắng
128532,Phan Thiet,33,23,9,E,0.0,70,13,1011,2012-03-19,Trung,Nắng
128533,Phan Thiet,32,24,9,ESE,0.0,75,30,1010,2013-03-19,Trung,Nắng
128534,Phan Thiet,32,22,12,E,0.0,75,12,1011,2014-03-19,Trung,Nắng
128535,Phan Thiet,32,24,12,E,0.1,71,46,1011,2015-03-19,Trung,Nắng
128536,Phan Thiet,33,22,9,E,0.0,74,12,1011,2016-03-19,Trung,Nắng
128537,Phan Thiet,32,24,12,ENE,1.3,74,18,1013,2017-03-19,Trung,Nắng
128538,Phan Thiet,33,23,12,E,0.0,72,5,1011,2018-03-19,Trung,Nắng
128539,Phan Thiet,33,24,19,ENE,0.0,69,3,1012,2019-03-19,Trung,Nắng
128540,Phan Thiet,31,23,19,ENE,0.0,73,1,1012,2020-03-19,Trung,Nắng
128541,Phan Thiet,31,23,15,E,0.0,77,12,1009,2021-03-19,Trung,Nắng
128542,Phan Thiet,31,24,12,E,0.0,70,15,1011,2009-03-21,Trung,Nắng
128543,Phan Thiet,31,24,14,E,0.0,68,14,1011,2010-03-21,Trung,Nắng
128544,Phan Thiet,31,23,12,ENE,0.7,74,26,1009,2011-03-21,Trung,Nắng
128545,Phan Thiet,31,24,7,ESE,16.1,77,44,1010,2012-03-21,Trung,Nắng
128546,Phan Thiet,33,22,8,ESE,0.0,76,10,1010,2013-03-21,Trung,Nắng
128547,Phan Thiet,31,24,15,E,0.1,73,36,1010,2014-03-21,Trung,Nắng
128548,Phan Thiet,31,22,14,ENE,0.0,67,4,1014,2015-03-21,Trung,Nắng
128549,Phan Thiet,32,22,8,ESE,0.0,75,17,1011,2016-03-21,Trung,Nắng
128550,Phan Thiet,32,22,10,ENE,0.1,75,42,1012,2017-03-21,Trung,Nắng
128551,Phan Thiet,32,25,15,ENE,0.0,71,30,1011,2018-03-21,Trung,Nắng
128552,Phan Thiet,33,24,14,ENE,0.0,71,11,1011,2019-03-21,Trung,Nắng
128553,Phan Thiet,31,23,18,ENE,0.0,75,7,1012,2020-03-21,Trung,Nắng
128554,Phan Thiet,31,23,16,ENE,0.0,78,21,1009,2021-03-21,Trung,Nắng
128555,Phan Thiet,32,26,17,ENE,2.6,73,37,1011,2009-04-05,Trung,Nắng
128556,Phan Thiet,33,25,12,E,0.0,68,11,1011,2010-04-05,Trung,Nắng
128557,Phan Thiet,32,22,14,ENE,0.0,67,8,1012,2011-04-05,Trung,Nắng
128558,Phan Thiet,31,23,9,E,0.0,79,8,1012,2012-04-05,Trung,Nắng
128559,Phan Thiet,33,26,10,SSW,2.5,76,32,1007,2013-04-05,Trung,Nắng
128560,Phan Thiet,33,24,14,ENE,0.0,70,12,1011,2014-04-05,Trung,Nắng
128561,Phan Thiet,33,24,7,ESE,0.0,72,27,1009,2015-04-05,Trung,Nắng
128562,Phan Thiet,33,23,8,E,0.0,74,19,1011,2016-04-05,Trung,Nắng
128563,Phan Thiet,33,24,15,ENE,0.0,66,46,1011,2017-04-05,Trung,Nắng
128564,Phan Thiet,32,23,14,ENE,0.0,71,14,1010,2018-04-05,Trung,Nắng
128565,Phan Thiet,33,25,15,E,0.0,66,21,1012,2019-04-05,Trung,Nắng
128566,Phan Thiet,33,23,25,ENE,0.0,70,3,1011,2020-04-05,Trung,Nắng
128567,Phan Thiet,32,24,20,ENE,0.0,68,10,1009,2021-04-05,Trung,Nắng
128568,Phan Thiet,31,26,18,ENE,0.4,69,44,1010,2009-04-07,Trung,Nắng
128569,Phan Thiet,33,25,11,E,0.0,67,6,1013,2010-04-07,Trung,Nắng
128570,Phan Thiet,32,23,16,ENE,0.0,65,3,1011,2011-04-07,Trung,Nắng
128571,Phan Thiet,31,23,12,ENE,0.0,77,10,1011,2012-04-07,Trung,Nắng
128572,Phan Thiet,34,26,11,SE,10.9,77,14,1006,2013-04-07,Trung,Nắng
128573,Phan Thiet,33,24,9,ESE,3.5,76,30,1012,2014-04-07,Trung,Nắng
128574,Phan Thiet,34,24,12,E,0.0,69,7,1010,2015-04-07,Trung,Nắng
128575,Phan Thiet,33,24,7,E,0.0,72,8,1012,2016-04-07,Trung,Nắng
128576,Phan Thiet,33,24,14,ENE,0.0,70,20,1010,2017-04-07,Trung,Nắng
128577,Phan Thiet,33,23,27,ENE,0.0,64,10,1012,2018-04-07,Trung,Nắng
128578,Phan Thiet,33,24,15,ENE,0.0,69,5,1012,2019-04-07,Trung,Nắng
128579,Phan Thiet,31,24,14,E,0.0,75,27,1010,2020-04-07,Trung,Nắng
128580,Phan Thiet,32,23,18,E,0.0,71,10,1010,2021-04-07,Trung,Nắng
128581,Phan Thiet,33,26,18,ENE,0.3,66,34,1010,2009-04-08,Trung,Nắng
128582,Phan Thiet,33,24,12,E,0.0,69,2,1013,2010-04-08,Trung,Nắng
128583,Phan Thiet,32,22,17,ENE,0.0,67,4,1012,2011-04-08,Trung,Nắng
128584,Phan Thiet,32,23,15,ENE,0.0,73,7,1011,2012-04-08,Trung,Nắng
128585,Phan Thiet,33,27,11,E,3.4,70,18,1008,2013-04-08,Trung,Nắng
128586,Phan Thiet,33,25,9,ESE,0.5,74,20,1012,2014-04-08,Trung,Nắng
128587,Phan Thiet,34,22,18,ENE,0.0,65,2,1011,2015-04-08,Trung,Nắng
128588,Phan Thiet,33,24,9,E,0.0,72,9,1011,2016-04-08,Trung,Nắng
128589,Phan Thiet,33,24,14,ENE,0.0,71,13,1010,2017-04-08,Trung,Nắng
128590,Phan Thiet,33,24,27,ENE,0.0,61,21,1012,2018-04-08,Trung,Nắng
128591,Phan Thiet,33,25,13,E,0.0,72,15,1011,2019-04-08,Trung,Nắng
128592,Phan Thiet,31,24,18,E,6.2,78,47,1011,2020-04-08,Trung,Nắng
128593,Phan Thiet,30,21,10,ESE,20.9,78,71,1009,2021-04-08,Trung,Nắng
128594,Phan Thiet,33,26,22,ENE,0.0,65,17,1010,2009-03-31,Trung,Nắng
128595,Phan Thiet,33,25,15,E,0.0,66,17,1012,2010-03-31,Trung,Nắng
128596,Phan Thiet,34,23,9,ESE,0.4,65,38,1010,2011-03-31,Trung,Nắng
128597,Phan Thiet,31,24,11,W,34.2,85,82,1008,2012-03-31,Trung,Nắng
128598,Phan Thiet,34,25,13,E,0.0,73,14,1010,2013-03-31,Trung,Nắng
128599,Phan Thiet,33,23,7,ESE,0.0,78,25,1009,2014-03-31,Trung,Nắng
128600,Phan Thiet,33,23,12,E,0.0,71,10,1012,2015-03-31,Trung,Nắng
128601,Phan Thiet,32,22,14,ENE,0.0,71,2,1013,2016-03-31,Trung,Nắng
128602,Phan Thiet,33,25,12,ENE,0.0,67,28,1013,2017-03-31,Trung,Nắng
128603,Phan Thiet,31,23,17,ENE,0.0,70,25,1011,2018-03-31,Trung,Nắng
128604,Phan Thiet,33,25,11,E,0.4,72,25,1012,2019-03-31,Trung,Nắng
128605,Phan Thiet,31,24,13,ENE,0.0,75,18,1011,2020-03-31,Trung,Nắng
128606,Phan Thiet,31,24,9,SSW,0.0,72,17,1006,2021-03-31,Trung,Nắng
128607,Phan Thiet,33,26,19,ENE,1.5,69,16,1009,2009-04-10,Trung,Nắng
128608,Phan Thiet,33,25,8,E,0.0,68,3,1010,2010-04-10,Trung,Nắng
128609,Phan Thiet,32,23,15,ENE,0.0,64,20,1013,2011-04-10,Trung,Nắng
128610,Phan Thiet,32,24,14,ENE,0.0,71,13,1011,2012-04-10,Trung,Nắng
128611,Phan Thiet,34,26,16,ENE,0.1,67,18,1009,2013-04-10,Trung,Nắng
128612,Phan Thiet,32,24,10,E,1.8,75,21,1011,2014-04-10,Trung,Nắng
128613,Phan Thiet,34,24,17,ENE,0.0,67,10,1011,2015-04-10,Trung,Nắng
128614,Phan Thiet,34,23,7,SSE,0.0,74,19,1011,2016-04-10,Trung,Nắng
128615,Phan Thiet,33,24,7,ESE,0.0,78,12,1009,2017-04-10,Trung,Nắng
128616,Phan Thiet,33,24,18,ENE,0.0,66,21,1011,2018-04-10,Trung,Nắng
128617,Phan Thiet,34,25,11,ENE,0.0,71,6,1010,2019-04-10,Trung,Nắng
128618,Phan Thiet,31,25,21,E,0.7,75,26,1013,2020-04-10,Trung,Nắng
128619,Phan Thiet,31,24,22,ENE,0.0,72,16,1010,2021-04-10,Trung,Nắng
128620,Phan Thiet,33,26,18,ENE,0.0,66,11,1010,2009-04-11,Trung,Nắng
128621,Phan Thiet,33,25,8,SE,0.0,72,9,1009,2010-04-11,Trung,Nắng
128622,Phan Thiet,32,23,16,ENE,0.6,66,17,1011,2011-04-11,Trung,Nắng
128623,Phan Thiet,32,24,12,E,0.1,73,17,1010,2012-04-11,Trung,Nắng
128624,Phan Thiet,33,27,19,ENE,0.1,65,17,1009,2013-04-11,Trung,Nắng
128625,Phan Thiet,33,24,9,ESE,0.0,74,20,1011,2014-04-11,Trung,Nắng
128626,Phan Thiet,34,24,17,ENE,0.0,70,17,1012,2015-04-11,Trung,Nắng
128627,Phan Thiet,34,23,8,SSW,0.3,75,12,1009,2016-04-11,Trung,Nắng
128628,Phan Thiet,34,23,7,SSW,0.0,76,12,1009,2017-04-11,Trung,Nắng
128629,Phan Thiet,33,24,16,E,0.0,73,11,1010,2018-04-11,Trung,Nắng
128630,Phan Thiet,34,25,10,ESE,0.2,71,14,1009,2019-04-11,Trung,Nắng
128631,Phan Thiet,31,24,15,E,0.0,73,8,1012,2020-04-11,Trung,Nắng
128632,Phan Thiet,32,24,22,ENE,0.0,70,9,1012,2021-04-11,Trung,Nắng
128633,Phan Thiet,32,26,13,ENE,1.8,70,22,1009,2009-04-12,Trung,Nắng
128634,Phan Thiet,32,25,8,SSE,0.1,78,12,1009,2010-04-12,Trung,Nắng
128635,Phan Thiet,32,24,18,ENE,0.7,65,25,1011,2011-04-12,Trung,Nắng
128636,Phan Thiet,31,26,18,ENE,1.4,72,22,1010,2009-04-03,Trung,Nắng
128637,Phan Thiet,33,25,16,E,0.0,67,9,1012,2010-04-03,Trung,Nắng
128638,Phan Thiet,31,23,7,E,0.3,74,53,1010,2011-04-03,Trung,Nắng
128639,Phan Thiet,30,23,10,ENE,0.0,78,14,1014,2012-04-03,Trung,Nắng
128640,Phan Thiet,34,25,13,E,0.0,70,14,1008,2013-04-03,Trung,Nắng
128641,Phan Thiet,33,24,10,E,0.0,77,22,1010,2014-04-03,Trung,Nắng
128642,Phan Thiet,33,23,7,S,0.1,75,26,1008,2015-04-03,Trung,Nắng
128643,Phan Thiet,33,23,12,E,0.0,72,4,1012,2016-04-03,Trung,Nắng
128644,Phan Thiet,32,24,19,ENE,1.0,66,44,1013,2017-04-03,Trung,Nắng
128645,Phan Thiet,30,23,15,ENE,0.0,70,22,1011,2018-04-03,Trung,Nắng
128646,Phan Thiet,34,25,16,ENE,1.0,72,19,1013,2019-04-03,Trung,Nắng
128647,Phan Thiet,33,24,25,ENE,0.0,72,9,1011,2020-04-03,Trung,Nắng
128648,Phan Thiet,31,25,12,E,0.3,74,35,1008,2021-04-03,Trung,Nắng
128649,Phan Thiet,33,26,20,ENE,0.1,68,20,1010,2009-04-09,Trung,Nắng
128650,Phan Thiet,32,25,10,E,0.0,72,9,1011,2010-04-09,Trung,Nắng
128651,Phan Thiet,32,23,17,ENE,0.0,66,7,1013,2011-04-09,Trung,Nắng
128652,Phan Thiet,32,24,14,ENE,0.0,71,4,1011,2012-04-09,Trung,Nắng
128653,Phan Thiet,33,27,11,E,0.6,72,21,1009,2013-04-09,Trung,Nắng
128654,Phan Thiet,32,24,8,E,1.3,76,24,1011,2014-04-09,Trung,Nắng
128655,Phan Thiet,34,23,17,ENE,0.0,63,4,1011,2015-04-09,Trung,Nắng
128656,Phan Thiet,33,23,9,E,0.0,74,10,1011,2016-04-09,Trung,Nắng
128657,Phan Thiet,33,24,10,E,0.0,74,14,1010,2017-04-09,Trung,Nắng
128658,Phan Thiet,33,22,22,ENE,0.0,61,8,1012,2018-04-09,Trung,Nắng
128659,Phan Thiet,33,25,11,E,0.0,70,13,1010,2019-04-09,Trung,Nắng
128660,Phan Thiet,30,25,18,E,12.1,79,69,1012,2020-04-09,Trung,Nắng
128661,Phan Thiet,30,25,14,ENE,4.6,76,53,1009,2021-04-09,Trung,Nắng
128662,Phan Thiet,32,24,10,E,0.7,76,18,1009,2012-04-12,Trung,Nắng
128663,Phan Thiet,34,26,20,ENE,0.1,64,38,1010,2013-04-12,Trung,Nắng
128664,Phan Thiet,32,23,7,ESE,0.0,77,27,1010,2014-04-12,Trung,Nắng
128665,Phan Thiet,34,23,12,ENE,0.1,68,16,1013,2015-04-12,Trung,Nắng
128666,Phan Thiet,33,25,8,SSW,0.7,78,31,1009,2016-04-12,Trung,Nắng
128667,Phan Thiet,33,23,7,S,0.0,77,10,1010,2017-04-12,Trung,Nắng
128668,Phan Thiet,33,24,13,E,0.0,75,9,1010,2018-04-12,Trung,Nắng
128669,Phan Thiet,33,26,9,ESE,0.0,69,22,1010,2019-04-12,Trung,Nắng
128670,Phan Thiet,30,26,17,E,1.3,76,68,1012,2020-04-12,Trung,Nắng
128671,Phan Thiet,31,24,18,E,2.4,73,25,1012,2021-04-12,Trung,Nắng
128672,Phan Thiet,33,25,7,SSW,0.3,76,16,1008,2009-04-14,Trung,Nắng
128673,Phan Thiet,33,25,14,E,0.3,69,11,1011,2010-04-14,Trung,Nắng
128674,Phan Thiet,32,22,14,ENE,0.0,68,9,1010,2011-04-14,Trung,Nắng
128675,Phan Thiet,32,24,11,E,0.1,76,16,1010,2012-04-14,Trung,Nắng
128676,Phan Thiet,34,26,17,ENE,0.0,63,24,1010,2013-04-14,Trung,Nắng
128677,Phan Thiet,33,24,9,E,0.3,72,12,1011,2014-04-14,Trung,Nắng
128678,Phan Thiet,33,24,13,E,0.0,71,38,1010,2015-04-14,Trung,Nắng
128679,Phan Thiet,33,24,13,E,0.0,71,35,1010,2016-04-14,Trung,Nắng
128680,Phan Thiet,34,23,15,ENE,0.0,68,1,1012,2017-04-14,Trung,Nắng
128681,Phan Thiet,34,24,14,ENE,0.0,75,8,1009,2018-04-14,Trung,Nắng
128682,Phan Thiet,34,26,11,E,0.0,70,18,1011,2019-04-14,Trung,Nắng
128683,Phan Thiet,31,25,21,ENE,0.2,69,21,1012,2020-04-14,Trung,Nắng
128684,Phan Thiet,31,25,11,E,1.9,77,52,1011,2021-04-14,Trung,Nắng
128685,Phan Thiet,31,25,9,E,0.7,77,25,1008,2009-04-13,Trung,Nắng
128686,Phan Thiet,34,26,8,SE,0.0,65,6,1010,2010-04-13,Trung,Nắng
128687,Phan Thiet,32,23,16,ENE,0.0,66,7,1011,2011-04-13,Trung,Nắng
128688,Phan Thiet,32,24,11,ENE,0.2,76,14,1010,2012-04-13,Trung,Nắng
128689,Phan Thiet,34,26,20,ENE,1.0,63,30,1010,2013-04-13,Trung,Nắng
128690,Phan Thiet,32,23,7,ESE,0.2,76,14,1011,2014-04-13,Trung,Nắng
128691,Phan Thiet,28,25,13,NE,0.0,70,20,1013,2015-04-13,Trung,Gió
128692,Phan Thiet,31,25,12,E,0.1,72,51,1010,2016-04-13,Trung,Nắng
128693,Phan Thiet,33,24,9,E,0.0,76,10,1012,2017-04-13,Trung,Nắng
128694,Phan Thiet,33,24,13,E,0.0,76,8,1010,2018-04-13,Trung,Nắng
128695,Phan Thiet,34,26,9,E,0.0,70,12,1011,2019-04-13,Trung,Nắng
128696,Phan Thiet,31,25,24,ENE,0.1,71,30,1012,2020-04-13,Trung,Nắng
128697,Phan Thiet,31,25,13,E,0.9,77,36,1012,2021-04-13,Trung,Nắng
128698,Phan Thiet,32,24,8,ESE,0.6,75,24,1011,2009-03-22,Trung,Nắng
128699,Phan Thiet,33,24,15,E,0.0,66,7,1009,2010-03-22,Trung,Nắng
128700,Phan Thiet,32,23,13,ENE,0.3,73,21,1010,2011-03-22,Trung,Nắng
128701,Phan Thiet,31,24,9,E,2.1,78,25,1010,2012-03-22,Trung,Nắng
128702,Phan Thiet,33,23,12,E,0.0,75,25,1010,2013-03-22,Trung,Nắng
128703,Phan Thiet,33,23,20,ENE,0.0,66,6,1010,2014-03-22,Trung,Nắng
128704,Phan Thiet,33,22,15,ENE,0.0,67,4,1013,2015-03-22,Trung,Nắng
128705,Phan Thiet,32,23,9,E,0.0,73,17,1010,2016-03-22,Trung,Nắng
128706,Phan Thiet,31,23,10,E,0.0,73,26,1011,2017-03-22,Trung,Nắng
128707,Phan Thiet,32,24,18,ENE,0.7,67,22,1010,2018-03-22,Trung,Nắng
128708,Phan Thiet,33,24,10,E,2.3,74,18,1011,2019-03-22,Trung,Nắng
128709,Phan Thiet,30,22,15,E,0.0,75,15,1012,2020-03-22,Trung,Nắng
128710,Phan Thiet,33,22,26,ENE,0.0,64,2,1011,2021-03-22,Trung,Nắng
128711,Phan Thiet,31,25,7,WSW,10.3,81,14,1009,2009-04-15,Trung,Nắng
128712,Phan Thiet,35,25,16,ENE,0.0,64,7,1011,2010-04-15,Trung,Nắng
128713,Phan Thiet,32,23,11,E,0.0,76,22,1009,2011-04-15,Trung,Nắng
128714,Phan Thiet,32,24,9,E,0.1,76,13,1009,2012-04-15,Trung,Nắng
128715,Phan Thiet,34,25,14,ENE,0.0,68,22,1009,2013-04-15,Trung,Nắng
128716,Phan Thiet,33,24,9,E,1.4,72,12,1011,2014-04-15,Trung,Nắng
128717,Phan Thiet,32,24,12,E,0.8,71,47,1010,2015-04-15,Trung,Nắng
128718,Phan Thiet,32,24,12,E,0.8,71,44,1010,2016-04-15,Trung,Nắng
128719,Phan Thiet,33,22,15,ENE,0.0,66,1,1011,2017-04-15,Trung,Nắng
128720,Phan Thiet,34,24,15,ENE,0.0,74,9,1010,2018-04-15,Trung,Nắng
128721,Phan Thiet,35,26,10,E,0.0,67,12,1011,2019-04-15,Trung,Nắng
128722,Phan Thiet,32,25,19,ENE,2.4,71,57,1012,2020-04-15,Trung,Nắng
128723,Phan Thiet,31,25,9,E,5.0,76,57,1010,2021-04-15,Trung,Nắng
128724,Phan Thiet,30,25,10,WSW,3.5,83,38,1008,2009-04-16,Trung,Nắng
128725,Phan Thiet,32,26,18,ENE,6.4,78,24,1012,2010-04-16,Trung,Nắng
128726,Phan Thiet,31,23,9,E,0.0,79,16,1010,2011-04-16,Trung,Nắng
128727,Phan Thiet,32,23,7,E,0.0,78,14,1009,2012-04-16,Trung,Nắng
128728,Phan Thiet,34,25,10,E,0.0,72,23,1008,2013-04-16,Trung,Nắng
128729,Phan Thiet,32,24,8,E,6.8,76,15,1010,2014-04-16,Trung,Nắng
128730,Phan Thiet,33,26,12,E,0.3,68,29,1012,2015-04-16,Trung,Nắng
128731,Phan Thiet,32,24,12,ESE,0.4,75,50,1010,2016-04-16,Trung,Nắng
128732,Phan Thiet,33,22,13,E,0.0,70,4,1011,2017-04-16,Trung,Nắng
128733,Phan Thiet,34,24,21,ENE,0.0,68,6,1011,2018-04-16,Trung,Nắng
128734,Phan Thiet,34,26,11,E,0.0,70,25,1011,2019-04-16,Trung,Nắng
128735,Phan Thiet,32,25,18,ENE,0.0,71,14,1011,2020-04-16,Trung,Nắng
128736,Phan Thiet,29,25,9,ESE,15.5,78,75,1011,2021-04-16,Trung,Gió
128737,Phan Thiet,33,26,14,W,4.1,77,29,1006,2009-04-20,Trung,Nắng
128738,Phan Thiet,33,25,8,ESE,1.6,75,22,1010,2010-04-20,Trung,Nắng
128739,Phan Thiet,29,24,12,ENE,0.2,79,30,1010,2011-04-20,Trung,Gió
128740,Phan Thiet,33,23,7,SSE,0.0,77,11,1009,2012-04-20,Trung,Nắng
128741,Phan Thiet,33,25,6,ESE,1.3,74,23,1009,2013-04-20,Trung,Nắng
128742,Phan Thiet,33,24,7,ESE,0.2,76,33,1009,2014-04-20,Trung,Nắng
128743,Phan Thiet,34,24,8,SSW,0.6,76,12,1010,2015-04-20,Trung,Nắng
128744,Phan Thiet,32,24,9,SE,0.2,75,52,1009,2016-04-20,Trung,Nắng
128745,Phan Thiet,33,24,8,SW,0.3,76,25,1011,2017-04-20,Trung,Nắng
128746,Phan Thiet,34,24,17,ENE,0.0,70,4,1010,2018-04-20,Trung,Nắng
128747,Phan Thiet,33,26,9,SSW,0.0,69,22,1008,2019-04-20,Trung,Nắng
128748,Phan Thiet,32,25,12,E,0.0,73,16,1011,2020-04-20,Trung,Nắng
128749,Phan Thiet,32,25,9,SSW,2.5,74,59,1010,2021-04-20,Trung,Nắng
128750,Phan Thiet,32,25,7,W,12.2,85,32,1006,2009-04-21,Trung,Nắng
128751,Phan Thiet,32,25,7,ESE,1.7,79,34,1010,2010-04-21,Trung,Nắng
128752,Phan Thiet,31,23,14,E,0.0,74,18,1011,2011-04-21,Trung,Nắng
128753,Phan Thiet,34,23,7,SSW,0.3,73,32,1009,2012-04-21,Trung,Nắng
128754,Phan Thiet,33,25,7,E,0.8,73,27,1010,2013-04-21,Trung,Nắng
128755,Phan Thiet,34,25,8,SE,0.1,74,26,1010,2014-04-21,Trung,Nắng
128756,Phan Thiet,35,25,8,SSW,4.2,77,20,1010,2015-04-21,Trung,Nắng
128757,Phan Thiet,34,26,12,E,0.1,70,28,1011,2016-04-21,Trung,Nắng
128758,Phan Thiet,35,25,9,SW,0.7,76,17,1010,2017-04-21,Trung,Nắng
128759,Phan Thiet,33,23,13,ENE,0.0,71,4,1010,2018-04-21,Trung,Nắng
128760,Phan Thiet,34,26,9,SW,0.0,70,21,1008,2019-04-21,Trung,Nắng
128761,Phan Thiet,33,24,15,ENE,0.0,75,16,1010,2020-04-21,Trung,Nắng
128762,Phan Thiet,30,26,6,S,13.6,79,75,1009,2021-04-21,Trung,Nắng
128763,Phan Thiet,31,26,18,ENE,1.6,75,49,1009,2009-04-06,Trung,Nắng
128764,Phan Thiet,33,25,10,E,0.0,70,6,1011,2010-04-06,Trung,Nắng
128765,Phan Thiet,32,22,14,ENE,0.0,65,7,1012,2011-04-06,Trung,Nắng
128766,Phan Thiet,31,23,8,E,0.0,80,10,1012,2012-04-06,Trung,Nắng
128767,Phan Thiet,35,26,10,SW,6.3,76,21,1006,2013-04-06,Trung,Nắng
128768,Phan Thiet,34,24,10,E,1.2,72,24,1012,2014-04-06,Trung,Nắng
128769,Phan Thiet,33,22,7,E,0.0,72,8,1010,2015-04-06,Trung,Nắng
128770,Phan Thiet,32,23,8,ESE,0.0,72,16,1011,2016-04-06,Trung,Nắng
128771,Phan Thiet,33,24,15,ENE,0.0,66,33,1010,2017-04-06,Trung,Nắng
